Date,Close_x,High_x,Low_x,Open_x,Volume_x,Close_y,High_y,Low_y,Open_y,Volume_y
2020-10-19,209.5723876953125,214.90790361218848,209.18752809644656,213.12357033603425,1323600,132.24990844726562,135.8153058406467,131.79114863055347,135.41289011963738,3165600
2020-10-20,213.24598693847656,214.93410501796498,210.47326593901704,211.39166495617144,1407300,132.3625946044922,133.31228988483133,130.59195547037825,132.5316023431777,2080900
2020-10-21,211.4441375732422,215.13527060208972,211.0680200303912,212.86110813104366,1100500,131.82330322265625,133.15932602667874,130.9862841376874,131.1231039746174,1434300
2020-10-22,206.22235107421875,211.33045538452308,205.6713009585658,211.0855471878986,1836600,125.75489044189453,131.4611414032057,124.43496760304645,130.8977619501762,3377500
2020-10-23,207.92799377441406,209.37120393289587,206.12616322864974,206.98334202929055,1057200,127.54163360595703,127.96014937475151,124.74886765092451,125.86758281153172,1784100
2020-10-26,207.40313720703125,208.07664136129833,204.14934191572098,206.038644990642,1657600,128.70863342285156,129.11909300751634,126.0929314255169,126.92190676836586,1548100
2020-10-27,206.56346130371094,210.7793921516631,206.44974916717763,208.9863039085746,1433200,129.26397705078125,130.66438816641445,128.8696052272185,128.92594932233592,1763700
2020-10-28,201.28915405273438,207.57807543786512,200.51943504754075,204.51671001729198,2449000,126.23782348632812,128.83742574739256,125.9561275539379,127.56579052587321,1743400
2020-10-29,202.61865234375,206.747123362951,201.76147376033364,204.21056877373164,1693300,126.929931640625,128.45910598043665,125.73072875342584,127.81523857602937,1310500
2020-10-30,200.86927795410156,203.3621091467556,198.1140547171619,201.17541980109158,1621300,125.71466827392578,126.83338348253436,124.00842955365307,126.06879607188876,1256000
2020-11-02,204.22805786132812,204.3242727334303,200.53692490830815,203.43209967816412,1551200,128.35450744628906,129.42493467541524,126.30218493272388,126.72070069676815,1260700
2020-11-03,204.8752899169922,207.4993170738979,204.23678037916295,206.02111297340224,1268800,129.05471801757812,130.70461253888092,128.0808666342692,129.40883351257446,1311500
2020-11-04,207.35939025878906,212.75613813360823,205.2863996176853,205.2863996176853,2434000,130.4873046875,133.15933826027967,128.41888231863106,128.47522640529345,1684400
2020-11-05,209.85223388671875,212.3625493718067,208.01542256098173,210.16711773491576,1877400,131.12313842773438,132.3545295644073,130.06881119261277,131.76700604421612,1213400
2020-11-06,211.8027801513672,213.06231567976775,208.7501695671285,209.8435145262962,1181400,132.04869079589844,133.0225298913131,130.4712158829737,131.51749913617104,877200
2020-11-09,208.1553497314453,221.36296006783178,207.25443469666664,217.93423242495194,2423600,130.20558166503906,136.354491122053,129.93998591348006,134.54362104567227,2174000
2020-11-10,203.25718688964844,208.986303272238,201.36788377059094,208.986303272238,2717400,129.11102294921875,130.43900183180529,126.89773709232435,130.2055939005856,2372500
2020-11-11,208.5664825439453,211.21674966744447,204.07940388987535,205.39141784592428,1573700,132.50746154785156,134.64026017298642,129.55373133007325,130.17345504182646,1254000
2020-11-12,208.18161010742188,210.18462543049435,206.82587311387383,209.57235495816695,1882600,134.36659240722656,134.51146843727508,132.00038625603295,132.24989429218587,1883700
2020-11-13,212.62496948242188,213.1760195914341,207.90172477987429,209.7122970221358,1476400,135.21971130371094,135.50945108225082,133.31226492542862,134.81729562689176,1649900
2020-11-16,209.12628173828125,214.81167574103904,208.91636803993723,214.0856930591073,1433300,133.1352081298828,136.35453371575088,132.39476471882347,136.23381391858183,2073100
2020-11-17,209.20498657226562,210.68319105795916,208.44402276934474,209.04755130814232,1354200,133.87562561035156,134.31828524881945,132.39473907506823,132.87764273171504,2371700
2020-11-18,207.91049194335938,211.9427490197702,207.4819092257141,208.44404486137458,1617400,137.34446716308594,138.53562642228906,133.5617622137027,133.83540192970125,3104400
2020-11-19,208.5489501953125,208.94256499309117,204.12309266374552,207.37688779495562,1636400,135.2841033935547,137.09497399422756,134.54365999941427,137.0869301015176,2220200
2020-11-20,203.50210571289062,208.54897623528504,203.36215436049437,208.33906255318618,1965500,134.38265991210938,135.8876902530875,133.80318049382657,135.30016694426567,1569800
2020-11-23,200.2220458984375,204.33301959831354,199.9683824356646,204.28928313785335,2848400,133.89175415039062,135.12314522791186,132.86961481885407,134.80926146855847,2037400
2020-11-24,199.4785919189453,202.79362119192226,198.89256064313975,202.0851224723855,2635100,132.1935272216797,135.42895214845493,132.00036330877901,135.05068049449304,2143900
2020-11-25,203.7994842529297,204.12311006434132,199.99463875767825,200.55443079859046,2478800,132.76499938964844,134.00443440039095,131.59798398017764,132.45915951342818,1932400
2020-11-27,204.75289916992188,204.75289916992188,201.68279125165014,204.63920036690942,937400,134.54367065429688,134.54367065429688,132.57987997135106,133.04668368129336,879700
2020-11-30,202.22508239746094,204.79663189490844,200.08212893175343,204.6741777924822,3547200,134.86558532714844,135.01044906476747,132.00037561536791,134.40682559651964,3208900
2020-12-01,206.27481079101562,206.7646271398494,202.67989245293845,202.92480062735535,2471000,137.46519470214844,137.54567046733098,135.01045667017672,135.21166450426045,2891900
2020-12-02,200.21331787109375,206.27482909193193,199.94217046439675,205.3651586378241,2755100,134.278076171875,137.27205014836326,133.8595726600135,136.85353435574842,1494000
2020-12-03,197.86920166015625,201.84022474486196,197.49308404782386,200.7556350692444,3702600,134.76100158691406,135.67850909597692,133.76300600762863,133.76300600762863,1861200
2020-12-04,200.01214599609375,200.21331772567513,196.31227049955257,198.33276978953253,3298400,131.58995056152344,135.1714482888514,131.2116787731676,135.14730432625456,2521300
2020-12-07,196.16358947753906,200.11711537235172,195.35888916231622,199.1287405718968,2554500,130.74488830566406,132.79721130008926,129.8595809321167,131.0507282372878,2032600
2020-12-08,195.5863037109375,196.6009310887106,194.3355100727438,195.28891706981335,2607300,129.84344482421875,131.79113524235447,129.59394906745888,131.02654790625914,2403800
2020-12-09,191.9388885498047,195.08771389540587,189.12243098256693,194.8078245374948,3413500,127.47724151611328,129.52956398690307,126.26195055596628,129.20762406713575,3029600
2020-12-10,191.9126739501953,194.11684797082773,191.09921828938076,192.61241745445045,3028100,126.53557586669922,128.41083423824122,125.95609635786431,127.46918310657222,2148200
2020-12-11,192.27125549316406,192.57738403872196,188.41393171647707,190.6793390088826,2893400,126.90579986572266,127.88769508351885,125.66636500497671,127.51747954413766,2702600
2020-12-14,189.55978393554688,194.55417642540365,189.27988120901023,193.27715693844584,2501500,125.96424865722656,128.9755656158695,125.74509223748473,128.17201271884494,2711700
2020-12-15,190.0233612060547,190.99425210096734,188.5364146737416,189.87466788747304,2181200,126.14283752441406,126.62983672561755,125.28246112225735,126.05355247974389,3088400
2020-12-16,192.09632873535156,192.2537773472402,188.65010334135405,190.92426616021922,2347600,125.09576416015625,127.6363193447235,124.60876496739677,126.52432485010948,4286500
2020-12-17,194.79908752441406,195.57754858936093,192.54242196224885,193.39085870507245,2484400,126.41881561279297,127.86360108612156,125.82629429479691,126.84900385006384,4831200
2020-12-18,193.75820922851562,195.2538975444317,192.2887467754016,194.33548517954733,4538000,124.84415435791016,126.45939755994597,123.44806761906568,125.66395682253636,5924500
2020-12-21,192.23626708984375,192.86603480181418,189.92712326145053,190.99422892081736,1963400,124.39773559570312,124.67371546141653,122.73380600817616,123.7402785570849,2423100
2020-12-22,192.8572998046875,193.17218367203174,190.91551818048055,191.80767801587635,1845600,124.58444213867188,125.23377453386288,123.37503763996874,123.95133438370554,2248400
2020-12-23,190.15457153320312,195.57757382312047,190.13708762135002,193.5395769864382,1553400,123.74839782714844,126.11849542096104,123.70781146174764,125.16883391963755,1977100
2020-12-24,192.3182830810547,192.96917075491046,190.15454493222734,190.3744377843306,705700,124.99837493896484,125.23375603967791,123.84579400692284,124.08929981176996,521800
2020-12-28,194.4468536376953,194.78108163949733,191.2452008936134,192.51178584265804,1842500,126.82466888427734,126.88149228084384,124.53573131534755,125.27436115938276,1742200
2020-12-29,193.92788696289062,196.513828872252,193.8751148294251,195.44955505751358,1283000,126.4675064086914,128.22884561437837,125.9561454703496,127.43340489879509,1771500
2020-12-30,193.80477905273438,194.8514712741288,192.93401186644837,193.95430459561987,1361300,126.93827819824219,127.58762285160752,126.37010627100469,126.61361206416909,1310100
2020-12-31,197.42857360839844,197.61327605964124,193.15385668984825,193.2945778932548,1669300,129.2109832763672,129.34896700793155,125.97238458836479,126.4593961934787,1579900
2021-01-04,193.1538848876953,198.96785238092755,192.86362471503293,198.84471292172483,2786400,125.8100357055664,129.10544498176765,125.29867482297723,128.5291607861933,2218700
2021-01-05,194.13023376464844,195.79262338073485,192.70531879286284,193.61127637394085,2481600,126.30516052246094,127.46585362542388,125.72886393731038,125.98049441420758,2380600
2021-01-06,189.01112365722656,193.22426533852413,188.72086344468178,193.0659489068795,3230900,122.91234588623047,125.53407372595836,122.83929786703794,125.49348736466743,2709900
2021-01-07,191.3067626953125,193.07469622238443,188.8263651230212,189.34532240354295,2933800,123.74030303955078,124.3977602082493,122.36856529981053,122.60395884491422,2568000
2021-01-08,195.4407501220703,196.8656648269978,191.84330654307664,191.95765511267777,2310400,125.04708862304688,125.91558987463233,124.47080428050693,124.85229386397813,2432600
2021-01-11,189.03750610351562,195.2384878933947,188.39542266327788,194.6139862199827,2284700,124.23539733886719,125.59902243107257,123.34255922411806,124.80356930011115,1622500
2021-01-12,189.0286865234375,189.79390932126648,185.29050819746388,188.77360331003183,2468900,122.12504577636719,124.17858959498054,121.05362514828013,123.70781499038654,2304100
2021-01-13,190.3920135498047,191.01650167020915,188.14029970014604,188.48333197758893,2314800,123.93508911132812,124.14612088720051,122.03576597281456,122.08446466069121,1457400
2021-01-14,189.09909057617188,191.07812654493887,188.58893747145723,190.8670245433063,3735000,125.61522674560547,126.71910882823198,123.71590404593302,125.07140421459933,3882400
2021-01-15,193.4089813232422,193.91034353266483,188.42181240694637,189.0990862364274,2404700,127.6363296508789,128.2126263185132,125.0227262341419,125.6314845631604,2437200
2021-01-19,190.7614288330078,194.84263914943088,189.95222484333348,194.26211886731897,2536400,129.37332153320312,129.86844547699297,127.4496491478456,128.95124561754128,2824700
2021-01-20,195.95091247558594,196.67216745492772,190.0577868683256,191.52666947372313,2399000,129.10545349121094,131.05348741005022,128.46423355517,129.51129234281677,1670800
2021-01-21,195.4407501220703,196.28514451836784,192.06319937926736,194.34128594111672,1736700,129.3327178955078,129.69797037259104,127.52268014625118,128.36681947962614,1491600
2021-01-22,196.95364379882812,197.90358260587982,195.14172870102783,195.35283068743786,2113900,128.9918212890625,129.60057957676364,128.2126176165277,128.97558426686246,1367800
2021-01-25,200.11126708984375,201.18434517880974,195.37918249317698,197.0239765742606,2401800,130.59083557128906,131.74341651538595,129.47071628840877,129.90902921876187,1720100
2021-01-26,204.31565856933594,204.93136935852172,197.29668173186076,200.40156806440538,2838700,132.6687469482422,133.35867810001508,129.56001918303826,130.32299837152453,1882800
2021-01-27,201.474609375,205.94283340121487,200.20802449560762,205.94283340121487,2763100,129.77102661132812,132.303456915396,129.14603135313055,132.11677452380587,1866000
2021-01-28,200.81497192382812,204.9049875514711,199.3197030215356,200.28723706365236,2685600,128.35057067871094,130.61514551844675,127.32784907316511,127.79862352274371,2522300
2021-01-29,199.97933959960938,201.22832928687194,197.97391802612375,199.54834481310309,2701200,129.267822265625,129.78729564377855,125.89936382083242,126.7272787746848,2569600
2021-02-01,207.2006378173828,207.29737778548477,198.7391519586639,201.5713728949403,2172100,133.33428955078125,133.55343359648754,128.27752893015173,129.8684225559581,1898500
2021-02-02,207.71080017089844,209.32041759400622,206.32987992274755,207.6492371461609,2045200,134.4219512939453,135.63946790645545,133.31806906986068,133.99176308167594,1608400
2021-02-03,204.33322143554688,207.1654423014901,202.97868744023202,206.47937771122497,2503000,132.433349609375,133.92683375271,130.972327127756,133.56969354773423,2201500
2021-02-04,204.23651123046875,206.91041625840057,203.42730701499372,204.17494820098966,1934100,132.40899658203125,133.64273785642516,130.86680141120934,132.00315770316544,2014400
2021-02-05,204.9313201904297,206.67286759095927,203.73510269625348,204.62346486969892,1609300,131.7028350830078,132.77425572158438,131.42686760406062,132.7093200114991,2192900
2021-02-08,204.75540161132812,205.2655545873065,201.24592063522553,204.95771267812188,1775200,130.5989532470703,131.52426544494503,127.59574785994853,131.47556675851274,2556100
2021-02-09,203.76148986816406,206.47057107325526,203.2337417215282,203.40086241533598,1263200,133.10704040527344,133.4154695323191,130.7694044917245,131.02913493477453,3077100
2021-02-10,203.76148986816406,205.9692089918319,202.7147978774251,204.4299592222023,1539000,132.36839294433594,134.31641435460645,132.2060598910164,133.77259181411608,1447600
2021-02-11,200.38397216796875,203.70875114186995,199.74187535265918,202.9962870007239,1412200,131.4917755126953,132.879749703714,130.5583511961676,131.4106027959461,2336300
2021-02-12,199.82981872558594,201.01723200470892,196.62817952325227,200.38395297522626,1632200,133.48854064941406,133.68333540101932,131.09408115568624,131.77589994196688,2199500
2021-02-16,197.885986328125,200.18166841055296,196.32915448346367,200.18166841055296,1444400,131.45932006835938,133.83752968182253,130.4122489448233,133.37487985310202,3150900
2021-02-17,199.0557861328125,199.42520448196038,196.1883884201734,196.59298371730006,1234800,132.40899658203125,132.61191602146414,130.68011899479256,130.76940404355184,1569300
2021-02-18,200.7709503173828,200.9996474565776,198.11465451954516,198.40491467385064,1131600,133.8456573486328,134.17844820188674,131.8976356833967,132.25477587857458,1744100
2021-02-19,199.10858154296875,202.14311373215006,198.9854420788567,201.07882638995684,2034300,134.57618713378906,135.05507408261158,133.74015995695626,134.2839826186189,4530800
2021-02-22,197.9651336669922,199.88259280152903,195.4319638396759,199.39003498426064,1774400,134.1865997314453,134.97391591974684,132.48207114469415,133.93496917256093,3437100
2021-02-23,196.29396057128906,200.61265964895523,194.95700819787567,199.0734095982396,1731600,131.1995849609375,134.98200607386627,131.1995849609375,134.98200607386627,2594800
2021-02-24,197.71006774902344,199.17895044728837,195.6166834213285,196.2939571899113,1696400,130.84243774414062,131.58106739526102,130.08758345700014,130.6801046874111,1731800
2021-02-25,197.68365478515625,200.44550820170292,194.74588978830081,196.67215313248593,2912200,129.55189514160156,132.05997659027977,128.1558083241349,130.6963638207842,2360600
2021-02-26,190.10179138183594,198.30819503523423,190.00503798060288,197.60453515546624,3211200,126.41881561279297,130.27428510981235,126.32141824140189,129.86844621538924,3615900
2021-03-01,188.02597045898438,193.00433407900138,187.80607762240646,192.23911130249218,2733600,124.77921295166016,128.22884327614443,124.68181558812132,126.89769230516397,2198700
2021-03-02,183.66329956054688,188.99350002964977,183.619318306865,188.69444897852384,2978700,124.31656646728516,125.40421167375044,123.18833489650291,124.85227675174221,2443300
2021-03-03,178.4738311767578,183.85680370464934,178.4738311767578,183.66329692817797,3269600,120.55035400390625,124.54380609051452,120.53411698493653,124.48698271672876,2593500
2021-03-04,176.96099853515625,181.5611538860637,176.36288291483146,179.13354129123073,3212000,121.04549407958984,124.04869896143028,120.57471954791696,120.90751036284028,2880900
2021-03-05,175.91427612304688,179.49413808432408,174.17272854736308,178.40346474073127,3455700,121.87342834472656,122.57147181474069,118.62671683493461,121.70298292618654,3773800
2021-03-08,174.73565673828125,180.06585725027904,173.71535069790562,176.16934898724924,3155400,119.12993621826172,122.47404428695782,118.85395639509072,121.83282437110124,3389500
2021-03-09,178.28909301757812,180.01305860507134,175.7207465301967,175.8966580992407,2988300,122.59578704833984,123.18019594831011,120.29062549024496,120.44484622568406,2533600
2021-03-10,179.80203247070312,180.91028790197356,177.1017545234497,178.2891681809827,3080500,123.32630920410156,123.89448110546859,121.75165251658542,122.9204703623796,1860900
2021-03-11,188.1403045654297,189.64437746461638,180.89264530153216,181.55232380761177,3737300,126.41069030761719,127.13308297007126,123.55358131652318,123.78085008323555,2568400
2021-03-12,189.28379821777344,191.30681550273138,186.71545085697005,188.1403524983453,2251900,129.90638732910156,130.05375424081035,125.22361227122974,125.93585028411337,2381300
